"NER";"NE";"Allgemeine Naturwissenschaften";;;
"NER01000";"NER";"Allgemeine Naturwissenschaften";"bkl=30.?";;"page=775"
"NER01010";"NER01000";"Allgemeine Naturwissenschaften";"bkl=30.?";;"page=775"
