"NEAEG";"NE";"Ägyptologie";;;
"NEAEG1000";"NEAEG";"Ägyptologie";;;"page=586"
"NEAEG1010";"NEAEG1000";"Ägyptologie";"lkl=kem? or lkl=keo? or lkl=ker? or lkl=cbd 1? or lkl=civ 373? or lkl=cde 233? or lkl=cde 236? or lkl=ob? or lkl=oh 25? or lkl=pge?";;"page=586"
