"NEQD";"NE";"Forstwissenschaften";;;
"NEQD01000";"NEQD";"Forstwissenschaften";"osg=for or sst=bbf? or lkl=qdj? or lkl=qer 250 or lkl=qfc 230 or lkl=qfc 460 or lkl=qfc 470 or lkl=qfc 480 or lkl=twc 200 or lkl=uqm 700";;"page=775"
"NEQD01010";"NEQD01000";"Forstwissenschaften";"osg=for or sst=bbf? or lkl=qdj? or lkl=qer 250 or lkl=qfc 230 or lkl=qfc 460 or lkl=qfc 470 or lkl=qfc 480 or lkl=twc 200 or lkl=uqm 700";;"page=775"
