"NEY";"NE";"Agrarwissenschaften und Veterinärmedizin";;;
"NEY01000";"NEY";"Agrarwissenschaften und Veterinärmedizin";"(bkl=48.? or bkl=83.66 or bkl=86.69 or bkl=43.61) not (bkl=48.4? or bkl=48.66)";;
"NEY01010";"NEY01000";"Agrarwissenschaften und Veterinärmedizin";"(bkl=48.? or bkl=83.66 or bkl=86.69 or bkl=43.61) not (bkl=48.4? or bkl=48.66)";;"page=733"
